VertexFrom VertexTo TimeStart TimeStop
VehicleFlowSouthToNorth61 VehicleFlowWestToEast617 17 17
VehicleFlowSouthToNorth61 VehicleFlowWestToEast615 17 17
VehicleFlowSouthToNorth61 VehicleFlowWestToEast614 17 17
VehicleFlowSouthToNorth61 VehicleFlowWestToEast613 17 17
VehicleFlowSouthToNorth61 VehicleFlowWestToEast610 17 17
VehicleFlowSouthToNorth61 VehicleFlowWestToNorth68 17 17
VehicleFlowSouthToNorth61 VehicleFlowEastToSouth62 17 17
VehicleFlowSouthToNorth61 VehicleFlowWestToNorth69 17 17
VehicleFlowSouthToNorth61 VehicleFlowSouthToEast440 17 17
VehicleFlowSouthToNorth61 VehicleFlowSouthToEast68 17 17
VehicleFlowSouthToNorth61 VehicleFlowSouthToEast64 17 17
VehicleFlowSouthToNorth61 VehicleFlowSouthToEast65 17 17
VehicleFlowSouthToNorth61 VehicleFlowSouthToEast66 17 17
VehicleFlowSouthToNorth61 VehicleFlowSouthToEast67 17 17
VehicleFlowSouthToNorth61 VehicleFlowSouthToEast60 17 17
VehicleFlowSouthToNorth61 VehicleFlowSouthToEast61 17 17
VehicleFlowSouthToNorth61 VehicleFlowSouthToEast62 17 17
VehicleFlowSouthToNorth61 VehicleFlowSouthToEast63 17 17
VehicleFlowSouthToNorth61 VehicleFlowWestToEast69 17 17
VehicleFlowSouthToNorth61 VehicleFlowWestToEast68 17 17
VehicleFlowSouthToNorth61 VehicleFlowNorthToSouth64 17 17
VehicleFlowSouthToNorth61 VehicleFlowEastToWest615 17 17
VehicleFlowSouthToNorth61 VehicleFlowEastToWest614 17 17
VehicleFlowSouthToNorth61 VehicleFlowEastToWest613 17 17
VehicleFlowSouthToNorth61 VehicleFlowEastToWest612 17 17
VehicleFlowSouthToNorth61 VehicleFlowEastToWest611 17 17
VehicleFlowSouthToNorth61 VehicleFlowEastToWest610 17 17
VehicleFlowSouthToNorth61 VehicleFlowEastToWest6_19 17 17
VehicleFlowSouthToNorth61 VehicleFlowWestToEast6_016 17 17
VehicleFlowSouthToNorth61 VehicleFlowNorthToWest610 17 17
VehicleFlowSouthToNorth61 VehicleFlowNorthToWest611 17 17
VehicleFlowSouthToNorth61 VehicleFlowWestToEast6_015 17 17
VehicleFlowSouthToNorth61 VehicleFlowWestToNorth612 17 17
VehicleFlowSouthToNorth61 VehicleFlowWestToNorth610 17 17
VehicleFlowSouthToNorth61 VehicleFlowWestToNorth611 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToNorth65 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToNorth446 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToWest610 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToWest611 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToWest612 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToWest613 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast6_023 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast6_022 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast6_021 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast6_020 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast6_026 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast6_025 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast6_024 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast616 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToNorth61 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToNorth63 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToNorth62 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToNorth65 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToNorth64 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToNorth67 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToNorth66 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToNorth69 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToNorth68 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast6_017 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToWest66 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToWest67 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToWest64 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToWest65 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToWest62 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToWest63 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToWest61 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToNorth66 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToNorth67 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToWest68 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToWest69 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest6_012 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest6_013 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest6_016 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest6_014 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest6_015 17 17
VehicleFlowSouthToNorth60 VehicleFlowNorthToEast66 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast620 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast621 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToNorth611 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToNorth610 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToNorth613 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToNorth612 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest6_111 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest6_110 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest6_113 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest6_112 17 17
VehicleFlowSouthToNorth60 BusFlowSouthNorth40 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast6_018 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast6_019 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast619 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast618 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast617 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast615 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast614 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast613 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast610 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToNorth68 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToSouth62 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToNorth69 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToEast440 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToEast68 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToEast64 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToEast65 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToEast66 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToEast67 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToEast60 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToEast61 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToEast62 17 17
VehicleFlowSouthToNorth60 VehicleFlowSouthToEast63 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast69 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast68 17 17
VehicleFlowSouthToNorth60 VehicleFlowNorthToSouth64 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest615 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest614 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest613 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest612 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest611 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest610 17 17
VehicleFlowSouthToNorth60 VehicleFlowEastToWest6_19 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast6_016 17 17
VehicleFlowSouthToNorth60 VehicleFlowNorthToWest610 17 17
VehicleFlowSouthToNorth60 VehicleFlowNorthToWest611 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToEast6_015 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToNorth612 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToNorth610 17 17
VehicleFlowSouthToNorth60 VehicleFlowWestToNorth611 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToNorth65 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToNorth446 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToWest610 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToWest611 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToWest612 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToWest613 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast6_023 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast6_022 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast6_021 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast6_020 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast6_025 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast6_024 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast616 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToNorth61 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToNorth60 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToNorth62 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToNorth65 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToNorth64 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToNorth67 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToNorth66 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToNorth69 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToNorth68 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast6_017 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToWest66 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToWest67 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToWest64 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToWest65 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToWest62 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToWest63 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToWest61 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToNorth66 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToNorth67 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToWest68 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToWest69 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest6_012 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest6_013 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest6_016 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest6_014 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest6_015 17 17
VehicleFlowSouthToNorth63 VehicleFlowNorthToEast66 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast620 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToNorth611 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToNorth610 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToNorth613 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToNorth612 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest6_111 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest6_110 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest6_113 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest6_112 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast6_018 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast6_019 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast619 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast618 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast617 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast615 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast614 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast613 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast610 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToNorth68 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToSouth62 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToNorth69 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToEast440 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToEast68 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToEast64 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToEast65 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToEast66 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToEast67 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToEast60 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToEast61 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToEast62 17 17
VehicleFlowSouthToNorth63 VehicleFlowSouthToEast63 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast69 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast68 17 17
VehicleFlowSouthToNorth63 VehicleFlowNorthToSouth64 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest615 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest614 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest613 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest612 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest611 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest610 17 17
VehicleFlowSouthToNorth63 VehicleFlowEastToWest6_19 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast6_016 17 17
VehicleFlowSouthToNorth63 VehicleFlowNorthToWest610 17 17
VehicleFlowSouthToNorth63 VehicleFlowNorthToWest611 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToEast6_015 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToNorth610 17 17
VehicleFlowSouthToNorth63 VehicleFlowWestToNorth611 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToNorth65 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToNorth446 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToWest610 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToWest611 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToWest612 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToWest613 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast6_023 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast6_022 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast6_021 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast6_020 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast6_026 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast6_025 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast6_024 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast616 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToNorth61 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToNorth60 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToNorth63 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToNorth65 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToNorth64 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToNorth67 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToNorth66 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToNorth69 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToNorth68 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast6_017 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToWest66 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToWest67 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToWest64 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToWest65 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToWest62 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToWest63 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToWest61 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToNorth66 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToNorth67 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToWest68 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToWest69 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest6_012 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest6_013 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest6_016 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest6_014 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest6_015 17 17
VehicleFlowSouthToNorth62 VehicleFlowNorthToEast66 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast620 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast621 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToNorth611 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToNorth610 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToNorth613 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToNorth612 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest6_111 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest6_110 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest6_113 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest6_112 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast6_018 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast6_019 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast619 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast618 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast617 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast615 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast614 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast613 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast610 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToNorth68 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToSouth62 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToNorth69 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToEast68 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToEast64 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToEast65 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToEast66 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToEast67 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToEast60 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToEast61 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToEast62 17 17
VehicleFlowSouthToNorth62 VehicleFlowSouthToEast63 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast69 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast68 17 17
VehicleFlowSouthToNorth62 VehicleFlowNorthToSouth64 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest615 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest614 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest613 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest612 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest611 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest610 17 17
VehicleFlowSouthToNorth62 VehicleFlowEastToWest6_19 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast6_016 17 17
VehicleFlowSouthToNorth62 VehicleFlowNorthToWest610 17 17
VehicleFlowSouthToNorth62 VehicleFlowNorthToWest611 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToEast6_015 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToNorth612 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToNorth610 17 17
VehicleFlowSouthToNorth62 VehicleFlowWestToNorth611 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToNorth65 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToWest610 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToWest611 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToWest612 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToWest613 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast6_023 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast6_022 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast6_021 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast6_020 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast6_024 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast616 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToNorth61 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToNorth60 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToNorth63 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToNorth62 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToNorth64 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToNorth67 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToNorth66 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToNorth69 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToNorth68 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast6_017 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToWest66 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToWest67 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToWest64 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToWest65 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToWest62 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToWest63 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToWest61 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToNorth66 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToNorth67 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToWest68 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToWest69 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest6_012 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest6_013 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest6_016 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest6_014 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest6_015 17 17
VehicleFlowSouthToNorth65 VehicleFlowNorthToEast66 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToNorth611 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToNorth610 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToNorth613 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToNorth612 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest6_111 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest6_110 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest6_113 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest6_112 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast6_018 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast6_019 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast619 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast618 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast617 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast615 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast614 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast613 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast610 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToNorth68 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToSouth62 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToNorth69 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToEast68 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToEast64 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToEast65 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToEast66 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToEast67 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToEast60 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToEast61 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToEast62 17 17
VehicleFlowSouthToNorth65 VehicleFlowSouthToEast63 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast69 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast68 17 17
VehicleFlowSouthToNorth65 VehicleFlowNorthToSouth64 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest615 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest614 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest613 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest612 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest611 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest610 17 17
VehicleFlowSouthToNorth65 VehicleFlowEastToWest6_19 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast6_016 17 17
VehicleFlowSouthToNorth65 VehicleFlowNorthToWest610 17 17
VehicleFlowSouthToNorth65 VehicleFlowNorthToWest611 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToEast6_015 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToNorth610 17 17
VehicleFlowSouthToNorth65 VehicleFlowWestToNorth611 17 17
VehicleFlowSouthToNorth64 VehicleFlowEastToNorth65 17 17
VehicleFlowSouthToNorth64 VehicleFlowSouthToNorth446 17 17
VehicleFlowSouthToNorth64 VehicleFlowSouthToWest610 17 17
VehicleFlowSouthToNorth64 VehicleFlowSouthToWest611 17 17
VehicleFlowSouthToNorth64 VehicleFlowSouthToWest612 17 17
VehicleFlowSouthToNorth64 VehicleFlowSouthToWest613 17 17
VehicleFlowSouthToNorth64 VehicleFlowWestToEast6_023 17 17
VehicleFlowSouthToNorth64 VehicleFlowWestToEast6_022 17 17
VehicleFlowSouthToNorth64 VehicleFlowWestToEast6_021 17 17
VehicleFlowSouthToNorth64 VehicleFlowWestToEast6_020 17 17
VehicleFlowSouthToNorth64 VehicleFlowWestToEast6_025 17 17
VehicleFlowSouthToNorth64 VehicleFlowWestToEast6_024 17 17
